
          0.053      0.0491668       0.305201      0.0204413       0.309811
         0.2932       0.050722       0.305561      0.0202737       0.310405
         0.5334      0.0521822       0.305916      0.0201098       0.310986
         0.7736      0.0535747       0.306248      0.0199468       0.311538
         1.0138      0.0549082       0.306563      0.0197839       0.312069
         1.2538       0.058619       0.306393      0.0193603        0.31255
          1.494      0.0597978       0.306609      0.0191997       0.312976
          1.734      0.0633386       0.306305      0.0187795       0.313348
          1.974      0.0668148       0.305907      0.0183578       0.313657
          2.214      0.0702404       0.305406      0.0179329       0.313892
          2.454      0.0736071       0.304787      0.0175062       0.314038
          2.694      0.0769086       0.304055      0.0170806       0.314096
         2.9338      0.0825624       0.302593      0.0163831       0.314082
         3.1738      0.0857785       0.301608       0.015953       0.313974
         3.4138      0.0889828       0.300489      0.0155193       0.313771
         3.6538      0.0921561       0.299239      0.0150849       0.313471
         3.8938       0.095315       0.297868        0.01465       0.313089
         4.1338       0.098471        0.29638      0.0142133       0.312634
         4.3738       0.101653       0.294756      0.0137723       0.312096
          4.614       0.102526        0.29381      0.0136087       0.311482
          4.854       0.105764       0.291968      0.0131647       0.310813
         5.0942        0.10671       0.290865       0.013001       0.310094
         5.3344       0.107731       0.289691      0.0128342       0.309341
         5.5746        0.10884       0.288444      0.0126642       0.308555
          5.815       0.107713       0.288006      0.0127751       0.307754
         6.0554       0.106653       0.287547      0.0128864       0.306959
         6.2958       0.105682       0.287054      0.0129949       0.306166
         6.5362       0.104816       0.286547      0.0131005       0.305397
         6.7766       0.104069       0.286031       0.013201       0.304661
         7.0172        0.10106        0.28636      0.0135828       0.303973
         7.2576       0.100456       0.285896      0.0136821        0.30334
         7.4982      0.0975947       0.286255      0.0140592       0.302761
         7.7388       0.094826       0.286631      0.0144304       0.302254
         7.9794      0.0921165       0.287038      0.0147978        0.30182
           8.22      0.0894339       0.287488      0.0151645       0.301459
         8.4606      0.0867869       0.287989      0.0155292       0.301182
         8.7012      0.0841818       0.288532      0.0158902       0.300981
         8.9418      0.0816128       0.289129      0.0162469       0.300866
         9.1824      0.0790327       0.289779      0.0166021       0.300822
          9.423      0.0764382       0.290482      0.0169567       0.300849
         9.6636      0.0738377        0.29124      0.0173093       0.300952
         9.9042      0.0712327       0.292048      0.0176587       0.301128
        10.1448       0.068595       0.292897      0.0180057        0.30136
